,obm_datum,location_start,survey_station_code,location_end,basin,river,date,time_start,time_end,team,site_length,site_width,area_surface,depth_mean,depth_max,covering,shading,meander,electrofisher_type,type_of_electrofishing,water_level,land_use_right,rb_fine_sediment,rb_sand,rb_gravel,rb_stone,rb_large_stone,rb_concrete,rb_clay,lu_right_bank,lu_left_bank,lbv_grasses,lbv_wood,lbv_stone,lbv_concrete,rbv_grasses,rbv_wood,rbv_stone,rbv_concrete,ws_rapid,ws_medium,ws_slow,ws_stagnant,transparency,naturalness,date_of_modification,ph,conductivity,tds,disolved_oxygen_proc,disolved_oxygen_mgl,temperature,site_width_max,lbv_bushes,rbv_bushes,altitude,water_type,etrs10,sci,bazin,bazin_code,bazin2_ccm2,geometry x,geometry y,,
354,9/16/2021 0:00,Tasla T,TI21013,NA,Viseu,Tasla,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós, Brener Anton",150,4,450,20,50,0,30,0,1,wading,3,NA,0,7,18,40,35,0,0,fenyves és elegyes erdő,fenyves,0,80,20,0,10,40,50,0,35,55,9,1,3,4,30-50 year,7.81,251,126,NA,NA,14.4,6,0,0,841.57,river,10km10kmE542N284,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.75832346,47.69038308,c(NaN, NaN)
355,11/26/2019 23:00,Iza Cifra,TI19008,NA,Tisza,Iza,NA,780,NA,"Nagy András Attila, Antal László, Nyeste Krisztián",100,3,200,20,35,0,40,1,1,wading,3,NA,1,9,30,40,20,0,0,"kaszáló, szétszórt házak","kaszáló, szétszórt házak",10,80,10,0,10,80,10,0,40,50,10,0,5,2,10-20 year,NA,NA,NA,NA,NA,NA,5,0,0,699.72,river,10km10kmE540N283,ROSCI0264: Valea Izei și Dealul Solovan,Tisa,TI,Tisza,24.521959,47.631598,c(NaN, NaN)
356,9/16/2021 0:00,Viso Moisei T,TI21012,NA,Viseu,Viseu,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós, Brener Anton",250,20,400,60,120,0,50,0,1,wading,3,NA,1,9,15,25,50,0,0,"fűz, éger, település",lombhullató erdő,0,50,0,0,0,10,0,0,50,30,19,1,3,3,30-50 year,7.86,311,156,NA,NA,15.3,30,50,90,548.56,river,10km10kmE540N283,NA,Tisa,TI,Tisza,24.5057908,47.65142676,c(NaN, NaN)
357,5/23/2011 0:00,Punctul nr. 2 (Vaser-Novat beomles),TI11001,NA,Tisza,Vaser,NA,NA,NA,"Nagy András Attila, Imecs István, Miholcsa Tamás",70,NA,150,NA,NA,NA,NA,NA,1,wading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.96,river,10km10kmE540N284,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.53798536,47.74081769,c(NaN, NaN)
358,5/23/2011 0:00,Punctul nr. 1 (Vaser legalso),TI11002,NA,Tisza,Vaser,NA,NA,NA,"Nagy András Attila, Imecs István, Miholcsa Tamás",150,NA,450,NA,NA,NA,NA,NA,1,wading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.05,river,10km10kmE540N284,NA,Tisa,TI,Tisza,24.48148731,47.72563154,c(NaN, NaN)
359,9/16/2021 0:00,Vaser lengohid T,TI21010,NA,Viseu,Vaser,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós",230,20,400,35,75,0,15,0,1,wading,3,NA,10,30,25,30,5,0,0,"fűz, házak, kaszálók","fűz, házak, kaszálók",0,15,20,0,0,50,0,0,10,30,55,5,1,3,30-50 year,7.96,245,123,NA,NA,16.6,27,65,50,520.89,river,10km10kmE540N284,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.48533091,47.72619176,c(NaN, NaN)
360,9/19/2018 0:00,Iza felso T,TI18002,364,Tisza,Tisa,NA,1050,1180,"Nagy András Attila, Kovács Attila",150,8,450,40,110,0,35,1,1,wading,3,NA,8,12,35,35,10,0,0,"willow, agricultural land, meadow","willow, agricultural land, meadow",10,0,10,0,10,0,10,0,50,40,8,2,5,2,10-20 year,7.91,634,317,81,7.1,19.3,15,80,80,358.28,river,10km10kmE537N283,ROSCI0264: Valea Izei și Dealul Solovan,Tisa,TI,Tisza,24.207195,47.738837,c(NaN, NaN)
361,9/15/2021 0:00,Bistra MM T,TI21006,NA,Viseu,Bistra,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós",150,3,300,15,50,0,90,0,1,wading,2,NA,1,19,35,25,20,0,0,"éger, kaszálók","éger, vegyes erdő",0,100,0,0,0,100,0,0,15,53,30,2,5,2,20-30 year,7.75,224,112,NA,NA,14.2,5,0,0,401.64,river,10km10kmE537N285,NA,Tisa,TI,Tisza,24.20658502,47.86829886,c(NaN, NaN)
362,9/3/2009 0:00,Bisztra 3. MP tervezett MHC-nal,TI09001,NA,Tisza,Bistra,NA,NA,NA,"Nagy András Attila, Imecs István, Miholcsa Tamás",50,NA,150,NA,NA,NA,NA,NA,1,wading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.81,river,10km10kmE537N285,NA,Tisa,TI,Tisza,24.21241614,47.87108684,c(NaN, NaN)
363,9/15/2021 0:00,Frumuseaua (Crasna) T,TI21008,NA,Viseu,Frumuseaua (Crasna),NA,NA,NA,"Nagy András Attila, Zsigmond Miklós, Brener Anton",150,4,300,15,50,0,70,1,1,wading,2,NA,8,10,30,32,20,0,0,"fűz, lombhullató","fűz, lombhullató",0,20,0,0,0,20,0,0,10,55,30,5,5,2,20-30 year,7.86,182,91,NA,NA,16.7,7,80,80,411.01,river,10km10kmE537N284,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.23643533,47.83695233,c(NaN, NaN)
364,9/19/2018 0:00,Viso T,TI18003,360,Tisza,Viseu (Borsa),NA,530,750,"Nagy András Attila, Kovács Attila, Iusco Alin",250,20,750,65,150,0,7,1,0,wading,3,NA,2,8,20,62,7,1,0,"little floodplain, dike, locality","willow, stone, agricultural land, hayfield",0,0,50,0,0,0,60,0,35,40,24,1,4,2,20-30 year,7.91,298,149,103,10,14.7,30,50,40,376.45,river,10km10kmE537N284,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.224873,47.829035,c(NaN, NaN)
365,9/15/2021 0:00,Ruscova felso T,TI21007,NA,Viseu,Ruscova,NA,910,NA,"Nagy András Attila, Zsigmond Miklós",170,13,350,50,150,0,20,1,1,wading,3,NA,2,18,20,30,30,0,0,"fűz, település","Fűz, kő, település",0,10,60,0,0,50,0,0,60,30,8,2,4,2,20-30 year,7.9,238,120,NA,NA,17.7,20,30,50,547.76,river,10km10kmE539N285,NA,Tisa,TI,Tisza,24.45256506,47.82684024,c(NaN, NaN)
366,9/15/2021 0:00,Repedea T,TI21009,NA,Viseu,Repedea,NA,1110,NA,"Nagy András Attila, Zsigmond Miklós",150,6,300,45,130,0,70,1,1,wading,3,NA,0,10,15,35,40,0,0,vegyes erdő,vegyes erdő,0,30,0,0,0,10,40,0,70,25,5,0,5,2,20-30 year,8.01,221,111,NA,NA,13.6,8,70,50,580.58,river,10km10kmE539N285,ROSCI0124: Munții Maramureșului,Tisa,TI,Tisza,24.40415753,47.8641294,c(NaN, NaN)
367,9/16/2021 0:00,Ruscova also T,TI21011,NA,Viseu,Ruscova,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós",250,20,500,60,150,0,20,1,1,wading,3,NA,2,13,30,45,10,NA,NA,"fűz, kertek, kaszáló","fűz, kertek, kaszáló",10,20,10,0,10,20,10,0,40,40,19,1,5,2,30-50 year,8.1,253,127,NA,NA,12.2,30,60,60,469.84,river,10km10kmE538N285,NA,Tisa,TI,Tisza,24.3408269,47.82869678,c(NaN, NaN)
368,9/19/2018 0:00,Tisza felso T,TI18001,"361, 362-363",Tisza,Tisa,NA,780,1010,"Nagy András Attila, Kovács Attila, Iusco Alin",250,25,750,55,160,0,20,1,0,wading,3,NA,20,15,25,35,5,0,0,"willow, agriculural land, pasture","willow, national road, deciduous forest",10,80,10,0,10,80,10,0,30,40,20,10,5,2,20-30 year,8.24,272,136,109,9.9,18,35,0,0,330.15,river,10km10kmE537N285,NA,Tisa,TI,Tisza,24.146071,47.913367,c(NaN, NaN)
369,9/20/2018 0:00,Tisza kozepso T,TI18007,366,Tisza,Tisa,NA,710,850,"Nagy András Attila, Kovács Attila",200,30,600,80,160,0,3,1,1,wading,3,NA,15,10,20,35,20,0,0,floodplain with deciduous forest,stone dike,0,0,100,0,30,30,40,0,15,45,20,20,3,2,20-30 year,7.17,420,210,107,9.7,18.4,40,0,0,256.51,river,10km10kmE534N285,ROSCI0251: Tisa Superioară,Tisa,TI,Tisza,23.847572,47.93987,c(NaN, NaN)
370,9/20/2018 0:00,Iza also T,TI18006,368,Tisza,Iza,NA,1080,1180,"Nagy András Attila, Kovács Attila",130,13,390,40,100,0,25,1,1,wading,3,NA,15,15,30,40,0,0,0,"willow, agricultural land","willow, agricultural land",0,0,0,0,0,0,20,0,35,35,15,15,3,2,20-30 year,7.97,884,441,93,8.1,20,20,100,80,272.06,river,10km10kmE535N285,ROSCI0264: Valea Izei și Dealul Solovan,Tisa,TI,Tisza,23.91003,47.899498,c(NaN, NaN)
371,9/20/2018 0:00,Mara T,TI18005,365,Tisza,Mara,NA,490,630,"Nagy András Attila, Kovács Attila",100,7,250,25,110,0,65,1,1,wading,3,NA,10,10,30,35,15,0,0,"alder, willow, meadow","alder, willow, meadow",10,90,0,0,10,90,0,0,20,40,30,10,5,2,20-30 year,7.62,188,94,91,9,13.9,20,0,0,356.15,river,10km10kmE535N284,NA,Tisa,TI,Tisza,23.906938,47.794587,c(NaN, NaN)
372,9/15/2021 0:00,Szaplonca T,TI21005,348,Tisa,Sapanta,NA,480,NA,"Nagy András Attila, Zsigmond Miklós",150,7,450,25,70,0,80,1,1,wading,3,NA,2,8,10,35,45,0,0,"éger, kaszáló","éger, ártér",0,100,0,0,25,75,0,0,15,50,30,5,5,2,20-30 year,8.13,69,34,NA,NA,13.6,10,0,0,296.91,river,10km10kmE533N285,NA,Tisa,TI,Tisza,23.70145533,47.95454601,c(NaN, NaN)
373,9/20/2018 0:00,Tisza legalso T,TI18004,367,Tisza,Tisa,NA,880,1030,"Nagy András Attila, Kovács Attila",200,45,600,50,130,0,6,1,1,wading,3,NA,13,8,24,40,15,0,0,floodplain with deciduous forest,"large stones, a few trees, gardens",0,30,40,0,10,75,15,0,25,55,15,5,5,2,10-20 year,8.35,482,241,122,10.8,19.9,65,30,0,222.44,river,10km10kmE533N285,ROSCI0251: Tisa Superioară,Tisa,TI,Tisza,23.645749,47.991662,c(NaN, NaN)
374,10/14/2019 0:00,Tur legfelso 2019 T,TI19003,199,Túr,Tur,NA,780,NA,"Nagy András Attila, Kelemen Alpár",150,4,450,30,60,0,10,0,1,wading,2,NA,10,25,20,5,0,0,40,"szántó, töltés, szántó","szántó, töltés, szántó",95,0,0,0,100,0,0,0,0,20,60,20,5,3,30-50 year,7.81,169,84,NA,NA,14.5,5,5,0,144.94,river,10km10kmE531N284,NA,Tisa,TI,Tisza,23.3232,47.883619,c(NaN, NaN)
375,10/18/2018 0:00,VR1T Nehezf,TI18009,397,Túr,Tur,NA,570,NA,"Nagy András Attila, Kiss István, Márk-Nagy János, Lózer Beáta",150,5.5,450,35,75,2,40,0,1,wading,2,NA,10,15,20,55,0,0,0,"fűz, legelő","fűz, töltés, szántó",10,60,0,0,10,60,0,0,0,20,55,25,5,3,30-50 year,7.18,177,89,85,9,11,8,30,30,144.13,river,10km10kmE531N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.32311601,47.8895,c(NaN, NaN)
376,10/29/2019 23:00,T12 2019T,TI19007,215,Túr,Tur,NA,600,NA,"Nagy András Attila, Kelemen Alpár",150,9,450,70,150,10,35,1,1,wading,2,NA,20,45,20,0,0,0,15,"bokros legelő, töltés, bokros","fűz, töltés, szántó",30,0,20,0,20,0,0,0,0,20,50,30,3,2,30-50 year,7.5,170,85,NA,NA,10.9,13,50,80,129.33,river,10km10kmE529N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.09482347,47.93148049,c(NaN, NaN)
377,8/17/2011 0:00,HU2 2011,TI11003,NA,Tur,backwater,NA,NA,NA,"Nagy András Attila, Imecs István",25,7,75,70,120,95,96,0,1,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,Legelo,Legelo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5,1,50-100 year,NA,NA,NA,NA,NA,NA,12,NA,NA,126.31,oxbow,10km10kmE529N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.040922,47.929568,c(NaN, NaN)
378,10/14/2019 0:00,T17 2019T,TI19001,201,Túr,Tur,NA,1005,NA,"Nagy András Attila, Kelemen Alpár",150,13,600,60,140,20,21,0,1,wading,2,NA,10,60,15,0,0,0,15,"legelő, töltés, legelő","legelő, töltés, lombhullató erdő",90,0,0,0,100,0,0,0,0,20,50,30,4,2,30-50 year,7.42,164,82,NA,NA,13.5,18,10,0,132.09,river,10km10kmE530N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.191479,47.917464,c(NaN, NaN)
379,10/14/2019 0:00,T20 2019 T,TI19002,200,Túr,Tur,NA,885,NA,"Nagy András Attila, Kelemen Alpár",100,7,400,55,140,0,75,1,1,wading,2,NA,5,15,15,0,0,0,65,"fűz, legelő, töltés, szántó","fűz, legelő, töltés, szántó",15,50,0,0,15,50,0,0,0,30,50,20,3,3,30-50 year,7.25,153,76,NA,NA,14.1,9,35,35,137.48,river,10km10kmE530N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.247746,47.911226,c(NaN, NaN)
380,10/18/2018 0:00,1Bef10T nehezf,TI18008,398,Túr,Talna,NA,NA,NA,"Nagy András Attila, Kiss István, Márk-Nagy János, Lózer Beáta",150,4.5,450,45,100,0,80,0,1,wading,2,NA,25,20,15,0,0,0,40,"fűz, legelő, töltés, szántó","fűz, legelő, töltés, szántó",25,40,0,0,25,40,0,0,0,20,40,40,5,3,20-30 year,7.38,286,143,83,8.1,14.4,6,35,35,135.71,river,10km10kmE530N284,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.22246101,47.89546,c(NaN, NaN)
381,10/14/2019 0:00,1 Bef 4T 2019,TI19004,NA,Túr,Talna,NA,600,NA,"Nagy András Attila, Kelemen Alpár",150,6,600,55,150,2,80,0,1,wading,1,NA,2,8,25,20,0,0,45,"legelő, töltés, szántó","legelő, töltés, szántó",0,70,0,0,0,70,0,0,0,20,60,20,4,3,20-30 year,7.8,272,136,NA,NA,12.4,7,30,30,140.44,river,10km10kmE530N283,ROSCI0214: Râul Tur,Tisa,TI,Tisza,23.260723,47.860545,c(NaN, NaN)
382,9/5/2012 0:00,Talna Felso,TI12001,NA,Tur,Talna,NA,NA,NA,"Nagy András Attila, Imecs István",100,2,200,10,70,0,70,1,1,wading,3,NA,5,10,40,20,0,NA,25,Szanto,Szanto,NA,NA,NA,NA,NA,NA,NA,NA,25,45,20,10,4,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,153.12,river,10km10kmE531N283,NA,Tisa,TI,Tisza,23.328993,47.836064,c(NaN, NaN)
383,8/27/2021 0:00,Lapos legalso T,SO21017,NA,Lapus,Lapus,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós",250,15,450,50,120,0,10,1,1,wading,3,NA,2,7,18,70,3,0,0,mezőgazdasági terület,mezőgazdasági terület,20,0,30,0,20,0,30,0,40,25,30,5,3,4,30-50 year,NA,NA,NA,NA,NA,NA,23,50,50,148.56,river,10km10kmE532N281,NA,Someş,SO,Szamos,23.41274503,47.6474633,c(NaN, NaN)
384,9/17/2019 0:00,Szamos Rosiori T,SO19009,176,Szamos,Somes,NA,990,NA,"Nagy András Attila, Kelemen Alpár",200,80,600,60,150,0,2,1,1,wading,2,NA,8,17,45,30,0,0,0,"fűz, nyár, szántó","fűz, nyár, szántó",10,20,0,0,10,20,0,0,25,45,25,5,3,2,10-20 year,NA,NA,NA,NA,NA,NA,100,70,70,132.31,river,10km10kmE530N282,NA,Someş,SO,Szamos,23.221008,47.730898,c(NaN, NaN)
385,9/14/2021 0:00,Szamos Tomany T,SO21026,345,Somes,Somes,NA,570,NA,"Nagy András Attila, Zsigmond Miklós",500,40,500,50,120,0,5,1,1,wading,2,NA,5,30,60,5,0,0,0,"fűz, nyár, mezőgazdasági ter","fűz, nyár, mezőgazdasági ter",15,65,0,0,35,35,0,0,0,25,65,10,3,3,30-50 year,8.59,1,671,NA,NA,21.1,55,20,30,149.4,river,10km10kmE532N281,NA,Someş,SO,Szamos,23.3776376,47.60041551,c(NaN, NaN)
386,9/14/2021 0:00,Lapos Szakallasfalva T,SO21025,346,Lapus,Lapus,NA,840,NA,"Nagy András Attila, Zsigmond Miklós",150,12,450,45,130,0,60,1,1,wading,3,NA,8,12,20,60,0,0,0,"fűz, nyár mezőgazdasági ter","fűz, nyár mezőgazdasági ter",0,100,0,0,0,80,0,0,30,15,50,5,4,2,20-30 year,8.02,507,254,NA,NA,19.5,18,0,20,169.48,river,10km10kmE533N281,NA,Someş,SO,Szamos,23.57506159,47.58477416,c(NaN, NaN)
387,9/14/2021 0:00,Lapos3 Erdoszallas T,SO21024,347,Lapus,Lapus,NA,1020,NA,"Nagy András Attila, Zsigmond Miklós",170,28,400,25,80,25,15,0,1,wading,2,NA,1,14,15,35,35,0,0,"éger, lombhullató erdő","éger, lombhullató erdő",5,90,5,0,5,90,5,0,0,40,50,10,5,2,20-30 year,8.14,418,209,NA,NA,17.1,39,0,0,216.19,river,10km10kmE533N279,ROSCI0030: Cheile Lăpușului,Someş,SO,Szamos,23.56331083,47.46376554,c(NaN, NaN)
388,9/16/2019 0:00,Szamos Ilonda alatt T,SO19006,173,Szamos,Somes,NA,1050,NA,"Nagy András Attila, Kelemen Alpár",300,60,900,60,150,0,2,1,1,wading,2,NA,8,15,42,30,0,0,5,"kicsi ártér fűzzel és nyárral, szántó","fűz, legelő fákkal",30,60,10,0,10,80,10,0,20,50,22,8,4,2,10-20 year,8.7,1238,669,NA,NA,19.8,80,0,0,203.51,river,10km10kmE534N278,NA,Someş,SO,Szamos,23.584849,47.344,c(NaN, NaN)
389,9/16/2019 0:00,Szamos Des alatt T,SO19005,173,Szamos,Somes,NA,660,NA,"Nagy András Attila, Kelemen Alpár",200,60,600,50,140,0,2,1,1,wading,2,NA,5,5,30,10,0,0,50,"fűz, szántó","fűz, beton töltés, település",10,50,0,0,10,50,0,0,20,35,30,15,3,3,20-30 year,8.45,1630,814,NA,NA,19.7,80,40,40,223.22,river,10km10kmE536N277,NA,Someş,SO,Szamos,23.811018,47.188367,c(NaN, NaN)
390,8/26/2014 0:00,Kis-Szamos Des,SO14003,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,500,NA,"Nagy András Attila, Szabó Lóránd",100,25,200,70,120,0,2,0,1,wading,4,NA,5,40,40,15,0,0,0,"fűz, nyár, szántó","fűz, nyár, szántó",50,0,0,0,20,35,0,0,10,40,35,15,2,3,30-50 year,NA,NA,NA,NA,NA,NA,45,50,45,232.56,river,10km10kmE537N276,NA,Someş,SO,Szamos,23.91275389,47.12666994,c(NaN, NaN)
391,9/10/2014 0:00,Kis-Szamos Szilagyto2,SO14004,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,765,NA,"Nagy András Attila, Szabó Lóránd",100,18,250,70,180,0,20,0,1,wading,4,NA,10,10,65,15,0,0,0,"fűz, szántó","fűz, szántó",40,20,0,0,40,20,0,0,30,50,10,10,1,3,30-50 year,NA,NA,NA,NA,NA,NA,30,40,40,239.35,river,10km10kmE537N276,NA,Someş,SO,Szamos,23.92093463,47.10117152,c(NaN, NaN)
392,6/7/2014 0:00,Holt-Szamos1,SO14001,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,720,NA,"Nagy András Attila, Gál Zsolt",150,30,300,70,150,75,75,NA,1,wading,4,NA,40,10,50,0,0,0,0,szántó,"ártér, szántó",90,0,0,0,95,0,0,0,0,0,0,100,5,3,10-20 year,NA,NA,NA,NA,NA,NA,60,10,5,242.36,oxbow,10km10kmE537N276,ROSCI0394: Someșul Mic,Someş,SO,Szamos,23.93005414,47.08671473,c(NaN, NaN)
393,8/18/2014 0:00,Holt-Szamos2,SO14002,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,540,NA,"Nagy András Attila, Gábos Ede, Gál Zsolt",100,20,200,60,120,95,96,0,1,wading,4,NA,70,0,15,15,0,0,0,"fűz, szántó","fűz, szántó",50,0,0,0,70,0,0,0,0,0,0,100,5,3,10-20 year,NA,NA,NA,NA,NA,NA,30,50,30,244.01,oxbow,10km10kmE537N276,ROSCI0394: Someșul Mic,Someş,SO,Szamos,23.93094463,47.0808301,c(NaN, NaN)
394,9/19/2014 0:00,Kis-Szamos felso,SO14006,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,535,NA,"Nagy András Attila, Szabó Lóránd",70,25,150,90,170,0,50,0,1,wading,4,NA,15,30,50,5,0,0,0,szántó,szántó,50,20,0,0,20,30,0,0,60,20,15,5,1,3,30-50 year,NA,NA,NA,NA,NA,NA,35,30,50,244.78,river,10km10kmE537N276,NA,Someş,SO,Szamos,23.91917291,47.06444354,c(NaN, NaN)
395,9/19/2014 0:00,Kis-Szamos ismetles1,SO14005,NA,Kis-Szamos,Somesul Mic (Somesul Cald),NA,675,NA,"Nagy András Attila, Szabó Lóránd",80,20,160,70,180,0,5,0,1,wading,4,NA,15,15,55,15,0,0,0,szántó,szántó,60,0,0,0,90,0,0,0,40,30,15,15,1,3,30-50 year,NA,NA,NA,NA,NA,NA,30,40,10,243.07,river,10km10kmE537N276,NA,Someş,SO,Szamos,23.93244448,47.0741772,c(NaN, NaN)
396,7/22/2021 0:00,Fuzes also T,SO21007,NA,Somesul Mic,Fizes,NA,NA,NA,"Nagy András Attila, Zsigmond Miklós",200,2.5,400,35,140,0,95,0,1,wading,3,NA,30,20,10,0,0,0,40,"bokros, mezőgazdasági terület","bokros, mezőgazdasági terület",5,55,0,0,5,55,0,0,5,50,40,5,3,3,30-50 year,7.98,1808,909,NA,NA,19.4,3.5,40,40,254.62,river,10km10kmE537N275,NA,Someş,SO,Szamos,23.94191805,47.02454585,c(NaN, NaN)
397,9/17/2019 0:00,Szamos Ardo alatt T,SO19008,174,Szamos,Somes,NA,480,NA,"Nagy András Attila, Kelemen Alpár",250,70,750,60,140,0,5,0,1,wading,2,NA,8,7,45,40,0,0,0,"legelő, felhagyott terület, szántó","kavicskitermelő, szántó",40,25,10,0,30,5,10,0,20,50,25,5,4,3,10-20 year,8.25,1147,574,NA,NA,18.8,90,25,55,172.47,river,10km10kmE531N278,NA,Someş,SO,Szamos,23.288097,47.342834,c(NaN, NaN)
398,9/17/2019 0:00,Szamos Cikoi-szoros T,SO19007,175,Szamos,Somes,NA,750,NA,"Nagy András Attila, Kelemen Alpár",250,80,750,70,150,0,2,0,1,wading,2,NA,9,6,10,60,15,0,0,lombhullató erdő,"országút, lombhullató erdő",0,20,0,0,40,10,0,0,30,25,37,8,4,2,10-20 year,8.45,1243,623,NA,NA,19.9,90,80,50,166.45,river,10km10kmE532N279,NA,Someş,SO,Szamos,23.325995,47.435917,c(NaN, NaN)
399,8/8/2018 0:00,Kraszna Bobota,SO18004,276,Kraszna,Krasna,NA,710,NA,"Nagy András Attila, Kovács Attila",150,4,300,55,110,0,25,0,1,wading,3,NA,20,10,68,2,0,0,0,"fuz, toltes, szanto","fuz, toltes, szanto",95,5,0,0,95,5,0,0,2,56,40,2,2,3,30-50 year,7.89,860,430,100,8.6,21.1,6,0,0,162.91,river,10km10kmE528N277,NA,Someş,SO,Kraszna,22.799079,47.367278,c(NaN, NaN)
400,9/8/2021 0:00,Zilah pataka Goroszlo T,SO21019,NA,Crasna,Paraul Zalaului,NA,NA,NA,"Nagy András Attila, Szabó Lóránt Vilmos",70,3,200,25,50,0,85,0,1,wading,3,NA,10,45,45,0,0,0,0,"Reynutria, mezőgazdasági terület","Reynutria, mezőgazdasági terület",90,0,0,0,90,0,0,0,0,50,45,5,2,4,30-50 year,7.81,1140,572,NA,NA,19.6,5,10,10,195.07,river,10km10kmE529N276,NA,Someş,SO,Kraszna,22.97018364,47.25964548,c(NaN, NaN)
401,8/8/2018 0:00,Kraszna Perecsen T,SO18005,275,Kraszna,Krasna,NA,510,NA,"Nagy András Attila, Kovács Attila",150,3,350,40,100,5,95,2,1,wading,3,NA,50,20,29,1,0,0,0,"fuz, akac, szanto","fuz, akac, szanto",20,10,0,0,20,10,0,0,0,30,65,5,3,3,30-50 year,7.43,534,266,83,7.3,20.6,5.5,70,70,216.68,river,10km10kmE529N276,NA,Someş,SO,Kraszna,22.891814,47.224225,c(NaN, NaN)
402,9/8/2021 0:00,Kraszna Pecsely T,SO21018,NA,crasna,Crasna,NA,NA,NA,"Nagy András Attila, Szabó Lóránt Vilmos",150,3,350,25,90,0,50,30,1,wading,2,NA,3,42,35,20,0,0,0,"akác, fűz, mezőgazdasági terület","akác, fűz, mezőgazdasági terület",20,30,0,0,30,30,0,0,5,20,65,10,5,2,20-30 year,7.64,609,304,NA,NA,15.6,7,50,40,259.39,river,10km10kmE529N275,NA,Someş,SO,Kraszna,22.88170058,47.13974482,c(NaN, NaN)
403,9/8/2021 0:00,Kraszna Csizer T,SO21020,NA,NA,NA,NA,NA,NA,"Nagy András Attila, Szabó Lóránt Vilmos",150,2,150,10,40,0,95,3,1,wading,2,NA,2,13,25,60,0,0,0,"égeres, felhagyott kaszáló","égeres, felhagyott kaszáló",0,100,0,0,0,100,0,0,0,35,55,10,5,2,20-30 year,8.08,441,221,NA,NA,17.4,4,0,0,316.56,river,10km10kmE529N274,NA,Someş,SO,Kraszna,22.88366899,47.08383416,c(NaN, NaN)
404,9/8/2021 0:00,Berettyo Tuszatelke T,CR21007,NA,Barcau,Barcau,NA,NA,NA,"Nagy András Attila, Szabó Lóránt Vilmos",200,2,400,10,60,0,90,7,1,wading,1,NA,2,18,50,30,0,0,0,"égerek, kaszáló","égerek, kaszáló",0,100,0,0,0,100,0,0,5,35,50,10,5,1,NA,7.58,225,132,NA,NA,12.8,5,0,0,432.7,river,10km10kmE528N274,NA,Crişuri,CR,Koros,22.76560921,47.04516047,c(NaN, NaN)
405,9/8/2021 0:00,Berettyo Valkovaralja T,CR21006,NA,Barcau,Barcau,NA,NA,NA,"Nagy András Attila, Szabó Lóránt Vilmos",200,3,600,15,70,0,90,2,1,wading,1,NA,1,14,30,35,20,0,0,lombhullató erdő,lombhullató erdő,0,100,0,0,0,100,0,0,15,50,30,5,5,1,NA,7.84,205,102,NA,NA,10.5,7,0,0,317.4,river,10km10kmE527N274,ROSCI0322: Muntele Șes,Crişuri,CR,Koros,22.69144002,47.09959179,c(NaN, NaN)
406,3/31/2007 0:00,H07 allamvizsga,CR07001,NA,Berettyó,Valea Mare,NA,NA,NA,"Nagy András Attila, Hegyeli Zsolt",30,NA,120,NA,NA,NA,NA,NA,1,wading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.04,river,10km10kmE527N275,NA,Crişuri,CR,Koros,22.68235001,47.13626503,c(NaN, NaN)
